Date,Time,Open,High,Low,Close,Volume,PivotPoint,Resistance1,Support1,Resistance2,Support2,Resistance3,Support3
2013.05.10,00:00,1.84054,1.85942,1.8349799999999998,1.8505900000000002,65163,1.8407499999999999,1.8493099999999996,1.8316799999999998,1.8583799999999997,1.82312,1.8669399999999994,1.81405
2013.05.13,00:00,1.85202,1.85844,1.8463,1.8535700000000002,56263,1.84833,1.8616800000000002,1.83724,1.8727700000000003,1.8238899999999998,1.8861200000000005,1.8127999999999997
2013.05.14,00:00,1.85345,1.86053,1.84463,1.8548799999999999,60602,1.8527700000000003,1.8592400000000004,1.8471000000000004,1.8649100000000003,1.8406300000000002,1.8713800000000005,1.8349600000000004
2013.05.15,00:00,1.85463,1.8617099999999998,1.84608,1.84779,68705,1.8533466666666667,1.8620633333333334,1.8461633333333334,1.8692466666666667,1.8374466666666667,1.8779633333333334,1.8302633333333334
2013.05.16,00:00,1.8481,1.87405,1.84265,1.8705,82068,1.85186,1.8576400000000002,1.8420100000000004,1.8674899999999999,1.8362300000000003,1.87327,1.8263800000000006
2013.05.17,00:00,1.8708200000000001,1.88462,1.86753,1.8793,82455,1.8624,1.8821500000000002,1.8507500000000001,1.8938000000000001,1.831,1.9135500000000003,1.81935
2013.05.20,00:00,1.87668,1.87868,1.86244,1.86546,72246,1.87715,1.8867700000000003,1.8696800000000002,1.8942400000000001,1.86006,1.9038600000000003,1.8525900000000002
2013.05.21,00:00,1.8650900000000001,1.8705,1.85247,1.85443,87800,1.86886,1.8752799999999998,1.85904,1.8850999999999998,1.8526200000000002,1.8915199999999996,1.8428000000000002
2013.05.22,00:00,1.85437,1.8665900000000002,1.84475,1.86232,101539,1.8591333333333333,1.8657966666666665,1.8477666666666666,1.8771633333333333,1.8411033333333333,1.8838266666666665,1.8297366666666666
2013.05.23,00:00,1.8625200000000002,1.87675,1.84971,1.8557099999999997,104757,1.8578866666666667,1.8710233333333335,1.8491833333333332,1.879726666666667,1.8360466666666664,1.8928633333333338,1.8273433333333329
2013.05.24,00:00,1.85437,1.87313,1.8540599999999998,1.8672,87087,1.8607233333333333,1.8717366666666666,1.8446966666666667,1.8877633333333332,1.8336833333333333,1.8987766666666666,1.8176566666666667
2013.05.27,00:00,1.86735,1.87537,1.86417,1.8670400000000003,42617,1.8647966666666667,1.8755333333333335,1.8564633333333334,1.8838666666666668,1.8457266666666665,1.8946033333333336,1.8373933333333332
2013.05.28,00:00,1.86795,1.87085,1.8574400000000002,1.86142,90150,1.86886,1.8735499999999998,1.86235,1.8800599999999998,1.85766,1.8847499999999997,1.85115
2013.05.29,00:00,1.8591799999999998,1.8684599999999998,1.8479,1.86762,106930,1.8632366666666667,1.869033333333333,1.8556233333333334,1.8766466666666664,1.849826666666667,1.8824433333333328,1.8422133333333337
2013.05.30,00:00,1.86915,1.8896099999999998,1.8624599999999998,1.8845900000000002,106760,1.8613266666666668,1.8747533333333335,1.8541933333333338,1.8818866666666665,1.840766666666667,1.8953133333333332,1.8336333333333341
2013.05.31,00:00,1.8856700000000002,1.9128900000000002,1.87933,1.91275,115518,1.8788866666666666,1.8953133333333334,1.8681633333333334,1.9060366666666666,1.8517366666666666,1.9224633333333334,1.8410133333333334
2013.06.03,00:00,1.9061400000000002,1.9176099999999998,1.88963,1.893,100855,1.9016566666666668,1.9239833333333336,1.8904233333333333,1.935216666666667,1.8680966666666665,1.9575433333333339,1.856863333333333
2013.06.04,00:00,1.8934799999999998,1.91822,1.88927,1.90923,101110,1.90008,1.91053,1.8825500000000002,1.9280599999999999,1.8721,1.93851,1.8545700000000003
2013.06.05,00:00,1.90913,1.9424700000000001,1.90136,1.9317799999999998,113073,1.9055733333333336,1.9218766666666671,1.892926666666667,1.9345233333333336,1.8766233333333335,1.9508266666666672,1.863976666666667
2013.06.06,00:00,1.93135,1.95314,1.9281099999999998,1.9413200000000002,116749,1.9252033333333334,1.9490466666666668,1.9079366666666666,1.9663133333333336,1.8840933333333332,1.990156666666667,1.8668266666666664
2013.06.07,00:00,1.94272,1.97625,1.9416400000000003,1.97097,133259,1.9408566666666667,1.9536033333333336,1.9285733333333333,1.965886666666667,1.9158266666666663,1.978633333333334,1.903543333333333
2013.06.10,00:00,1.9824700000000002,1.98515,1.96353,1.96963,98378,1.9629533333333333,1.9842666666666664,1.9496566666666666,1.9975633333333331,1.9283433333333335,2.0188766666666664,1.9150466666666668
2013.06.11,00:00,1.96923,2.00296,1.96833,1.98715,129963,1.97277,1.9820099999999998,1.9603899999999999,1.9943899999999999,1.95115,2.00363,1.9387699999999999
2013.06.12,00:00,1.98727,1.9888400000000002,1.95013,1.96249,100417,1.9861466666666665,2.003963333333333,1.9693333333333332,2.0207766666666664,1.9515166666666666,2.038593333333333,1.9347033333333332
2013.06.13,00:00,1.97344,1.9859900000000001,1.93668,1.9398400000000002,111572,1.9671533333333333,1.9841766666666667,1.9454666666666665,2.0058633333333336,1.928443333333333,2.022886666666667,1.9067566666666662
2013.06.14,00:00,1.9402,1.95249,1.92625,1.95118,106710,1.9541700000000002,1.9716600000000004,1.9223500000000002,2.0034800000000006,1.90486,2.0209700000000006,1.87304
2013.06.17,00:00,1.9517900000000001,1.96923,1.93733,1.9656,72338,1.9433066666666665,1.960363333333333,1.934123333333333,1.9695466666666666,1.9170666666666665,1.986603333333333,1.907883333333333
2013.06.18,00:00,1.96638,1.9707700000000001,1.9448299999999998,1.95705,94389,1.9573866666666666,1.9774433333333332,1.9455433333333332,1.9892866666666666,1.9254866666666666,2.0093433333333333,1.9136433333333331
2013.06.19,00:00,1.9572,1.9704599999999999,1.9436,1.95993,90870,1.9575500000000001,1.9702700000000004,1.9443300000000001,1.9834900000000004,1.9316099999999998,1.9962100000000007,1.9183899999999998
2013.06.20,00:00,1.9604099999999998,2.00527,1.95915,1.9984400000000002,134702,1.9579966666666666,1.9723933333333332,1.9455333333333333,1.9848566666666665,1.9311366666666667,1.999253333333333,1.9186733333333335
2013.06.21,00:00,1.9983099999999998,1.99975,1.9821099999999998,1.98846,122267,1.98762,2.01609,1.96997,2.03374,1.9415,2.06221,1.92385
2013.06.24,00:00,1.9867099999999998,1.99836,1.9794,1.9899,129434,1.9901066666666665,1.9981033333333331,1.980463333333333,2.007746666666667,1.9724666666666664,2.015743333333333,1.962823333333333
2013.06.25,00:00,1.9896200000000002,2.00273,1.9806700000000002,1.9913,111359,1.9892200000000002,1.9990400000000004,1.9800800000000005,2.0081800000000003,1.9702600000000003,2.0180000000000002,1.9611200000000006
2013.06.26,00:00,1.99099,1.99698,1.956,1.9644700000000002,109278,1.9915666666666667,2.002463333333333,1.9804033333333333,2.0136266666666667,1.9695066666666667,2.0245233333333332,1.9583433333333333
2013.06.27,00:00,1.9656900000000002,1.9715900000000002,1.94377,1.9570299999999998,98327,1.9724833333333336,1.9889666666666672,1.9479866666666672,2.0134633333333336,1.9315033333333336,2.0299466666666675,1.9070066666666672
2013.06.28,00:00,1.9570400000000001,1.9715599999999998,1.94993,1.96479,115087,1.9574633333333333,1.9711566666666667,1.9433366666666665,1.9852833333333335,1.9296433333333332,1.9989766666666668,1.9155166666666663
2013.07.01,00:00,1.96891,1.97017,1.94363,1.9448900000000002,91731,1.962093333333333,1.974256666666666,1.9526266666666663,1.9837233333333328,1.9404633333333332,1.995886666666666,1.9309966666666665
2013.07.02,00:00,1.9451,1.95825,1.9429,1.9543,98301,1.9528966666666667,1.9621633333333335,1.9356233333333335,1.9794366666666667,1.9263566666666667,1.9887033333333335,1.9090833333333335
2013.07.03,00:00,1.95422,1.9749599999999998,1.9480099999999998,1.9635599999999998,104364,1.9518166666666668,1.9607333333333334,1.9453833333333335,1.9671666666666667,1.9364666666666668,1.9760833333333334,1.9300333333333335
2013.07.04,00:00,1.96325,1.9667700000000001,1.9162099999999997,1.92372,91951,1.9621766666666662,1.9763433333333327,1.9493933333333326,1.9891266666666663,1.9352266666666662,2.0032933333333327,1.9224433333333326
2013.07.05,00:00,1.92408,1.9372099999999999,1.9042400000000002,1.93061,101973,1.9355666666666667,1.9549233333333336,1.9043633333333332,1.986126666666667,1.8850066666666663,2.005483333333334,1.8538033333333328
2013.07.08,00:00,1.9312799999999999,1.9320099999999998,1.9091799999999999,1.91586,70588,1.9240199999999998,1.9437999999999995,1.9108299999999998,1.9569899999999996,1.8910500000000001,1.9767699999999992,1.87786
2013.07.09,00:00,1.91582,1.9222099999999998,1.88592,1.8925900000000002,94994,1.9190166666666666,1.9288533333333333,1.9060233333333334,1.9418466666666665,1.8961866666666667,1.9516833333333332,1.8831933333333335
2013.07.10,00:00,1.8929099999999999,1.91763,1.8864,1.9146,90787,1.9002400000000002,1.9145600000000003,1.8782700000000006,1.9365299999999999,1.8639500000000004,1.95085,1.8419800000000008
2013.07.11,00:00,1.91019,1.94763,1.8994900000000001,1.93293,118394,1.90621,1.9260199999999998,1.89479,1.9374399999999998,1.87498,1.9572499999999997,1.86356
2013.07.12,00:00,1.93323,1.9466299999999999,1.9242299999999999,1.94071,70292,1.9266833333333333,1.9538766666666665,1.9057366666666666,1.9748233333333332,1.8785433333333335,2.002016666666666,1.8575966666666668
2013.07.15,00:00,1.94012,1.94545,1.9262599999999999,1.93323,65984,1.93719,1.95015,1.92775,1.95959,1.91479,1.97255,1.90535
2013.07.16,00:00,1.93343,1.9366299999999999,1.9134,1.91963,81738,1.9349800000000001,1.9437000000000004,1.9245100000000004,1.9541700000000002,1.91579,1.9628900000000005,1.9053200000000003
2013.07.17,00:00,1.9195200000000001,1.93855,1.9140400000000002,1.92333,89796,1.92322,1.9330399999999999,1.90981,1.9464499999999998,1.89999,1.9562699999999997,1.8865800000000001
2013.07.18,00:00,1.92442,1.93193,1.9197099999999998,1.9264,76218,1.9253066666666667,1.9365733333333333,1.9120633333333334,1.9498166666666665,1.900796666666667,1.961083333333333,1.8875533333333336
2013.07.19,00:00,1.9263700000000001,1.93108,1.9105299999999998,1.9242,65620,1.9260133333333334,1.932316666666667,1.9200966666666668,1.9382333333333335,1.9137933333333332,1.944536666666667,1.9078766666666667
2013.07.22,00:00,1.93232,1.9384400000000002,1.9226299999999998,1.92651,67779,1.9219366666666666,1.9333433333333334,1.9127933333333333,1.9424866666666667,1.9013866666666666,1.9538933333333335,1.8922433333333333
2013.07.23,00:00,1.9261599999999999,1.92927,1.91883,1.92113,70640,1.9291933333333333,1.9357566666666668,1.9199466666666665,1.9450033333333336,1.913383333333333,1.9515666666666671,1.9041366666666661
2013.07.24,00:00,1.92183,1.9382599999999999,1.91779,1.92875,83719,1.9230766666666668,1.9273233333333335,1.9168833333333335,1.9335166666666668,1.9126366666666668,1.9377633333333335,1.9064433333333335
2013.07.25,00:00,1.92262,1.92547,1.89915,1.90356,87301,1.9282666666666666,1.938743333333333,1.9182733333333333,1.9487366666666663,1.9077966666666668,1.9592133333333328,1.8978033333333335
2013.07.26,00:00,1.9021700000000001,1.9110599999999998,1.8991,1.9026599999999998,70289,1.9093933333333333,1.9196366666666667,1.8933166666666665,1.9357133333333334,1.8830733333333332,1.9459566666666668,1.8669966666666664
2013.07.29,00:00,1.9036,1.91513,1.9006299999999998,1.90893,61604,1.9042733333333333,1.9094466666666665,1.8974866666666668,1.916233333333333,1.8923133333333335,1.9214066666666663,1.885526666666667
2013.07.30,00:00,1.90803,1.92125,1.90533,1.907,70462,1.9082299999999999,1.91583,1.9013299999999997,1.92273,1.8937299999999997,1.93033,1.8868299999999996
2013.07.31,00:00,1.90698,1.91553,1.90052,1.90393,92363,1.9111933333333333,1.9170566666666666,1.9011366666666667,1.9271133333333332,1.8952733333333334,1.9329766666666666,1.8852166666666668
2013.08.01,00:00,1.9045900000000002,1.93013,1.89933,1.9155099999999998,85922,1.9066599999999998,1.9127999999999996,1.8977899999999996,1.9216699999999998,1.8916499999999998,1.9278099999999996,1.8827799999999997
2013.08.02,00:00,1.9141700000000001,1.95438,1.91205,1.94975,80304,1.9149900000000002,1.9306500000000004,1.8998500000000005,1.9457900000000001,1.8841900000000003,1.9614500000000004,1.8690500000000005
2013.08.05,00:00,1.9718900000000001,1.98023,1.9553,1.96173,74969,1.9387266666666667,1.9654033333333334,1.9230733333333334,1.9810566666666667,1.8963966666666667,2.0077333333333334,1.8807433333333334
2013.08.06,00:00,1.9616900000000002,1.96281,1.94003,1.94213,73717,1.9657533333333335,1.976206666666667,1.951276666666667,1.9906833333333334,1.9408233333333336,2.0011366666666666,1.926346666666667
2013.08.07,00:00,1.9428299999999998,1.9624,1.9251200000000002,1.9421599999999999,93890,1.9483233333333334,1.956616666666667,1.9338366666666669,1.9711033333333334,1.9255433333333334,1.979396666666667,1.9110566666666668
2013.08.08,00:00,1.94203,1.95143,1.93373,1.9398,79048,1.9432266666666667,1.9613333333333332,1.9240533333333334,1.9805066666666664,1.905946666666667,1.998613333333333,1.8867733333333336
2013.08.09,00:00,1.93913,1.94576,1.92478,1.9289599999999998,65716,1.9416533333333332,1.9495766666666665,1.9318766666666665,1.9593533333333333,1.9239533333333332,1.9672766666666666,1.9141766666666664
2013.08.12,00:00,1.92855,1.9356900000000001,1.9224299999999999,1.92943,60359,1.9331666666666667,1.9415533333333335,1.9205733333333335,1.9541466666666667,1.9121866666666667,1.9625333333333335,1.8995933333333335
2013.08.13,00:00,1.9287,1.9488299999999998,1.9286299999999998,1.9393200000000002,74719,1.9291833333333333,1.9359366666666666,1.9226766666666664,1.9424433333333335,1.915923333333333,1.949196666666667,1.909416666666666
2013.08.14,00:00,1.93878,1.9407299999999998,1.9265299999999999,1.9298799999999998,71778,1.9389266666666665,1.949223333333333,1.929023333333333,1.9591266666666665,1.9187266666666665,1.969423333333333,1.908823333333333
2013.08.15,00:00,1.92983,1.94223,1.9203400000000002,1.9368,102149,1.93238,1.9382300000000001,1.9240300000000001,1.94658,1.91818,1.95243,1.9098300000000001
2013.08.16,00:00,1.93662,1.9405299999999999,1.9216400000000002,1.9275900000000001,77948,1.9331233333333333,1.9459066666666665,1.9240166666666667,1.955013333333333,1.9112333333333336,1.9677966666666662,1.902126666666667
2013.08.19,00:00,1.9245400000000001,1.94228,1.91533,1.9387299999999998,71439,1.92992,1.9382,1.9193100000000003,1.9488099999999997,1.9110300000000005,1.9570899999999996,1.9004200000000007
2013.08.20,00:00,1.93888,1.9671299999999998,1.9375200000000001,1.9626299999999999,80857,1.9321133333333333,1.9488966666666667,1.9219466666666667,1.9590633333333334,1.9051633333333333,1.9758466666666668,1.8949966666666667
2013.08.21,00:00,1.96229,1.9968400000000002,1.96206,1.99446,91876,1.95576,1.9739999999999998,1.94439,1.9853699999999996,1.9261500000000003,2.0036099999999992,1.9147800000000004
2013.08.22,00:00,1.9951599999999998,1.9994299999999998,1.9834,1.99046,84595,1.9844533333333334,2.006846666666667,1.9720666666666666,2.0192333333333337,1.9496733333333331,2.041626666666667,1.9372866666666664
2013.08.23,00:00,1.9897099999999999,2.0075,1.9848299999999999,1.99217,75730,1.9910966666666665,1.998793333333333,1.9827633333333332,2.0071266666666663,1.9750666666666667,2.0148233333333327,1.9667333333333334
2013.08.26,00:00,1.99236,1.99853,1.97836,1.98302,51634,1.9948333333333332,2.004836666666667,1.9821666666666666,2.017503333333333,1.9721633333333333,2.0275066666666666,1.9594966666666667
2013.08.27,00:00,1.98355,1.99843,1.9805400000000002,1.99343,74599,1.9866366666666666,1.9949133333333333,1.9747433333333333,2.006806666666667,1.9664666666666666,2.015083333333333,1.9545733333333333
2013.08.28,00:00,1.9933400000000001,2.00583,1.98815,1.99023,81741,1.9908000000000001,2.00106,1.9831700000000003,2.0086899999999996,1.9729100000000004,2.01895,1.9652800000000006
2013.08.29,00:00,1.99053,1.9993299999999998,1.9793599999999998,1.99462,65831,1.9947366666666666,2.001323333333333,1.9836433333333332,2.0124166666666667,1.9770566666666667,2.019003333333333,1.9659633333333333
2013.08.30,00:00,1.99475,2.00756,1.98994,2.00544,67818,1.9911033333333332,2.0028466666666667,1.9828766666666666,2.011073333333333,1.9711333333333332,2.0228166666666665,1.9629066666666666
2013.09.02,00:00,1.99958,2.00481,1.98773,1.9895599999999998,64374,2.0009799999999998,2.0120199999999997,1.9943999999999997,2.0185999999999993,1.98336,2.0296399999999992,1.97678
2013.09.03,00:00,1.98944,2.00033,1.98263,1.9934599999999998,82526,1.9940333333333333,2.0003366666666667,1.9832566666666667,2.0111133333333333,1.9769533333333333,2.0174166666666666,1.9661766666666667
2013.09.04,00:00,1.99317,1.9968299999999999,1.9699200000000001,1.97565,72763,1.9921399999999998,2.0016499999999997,1.9839499999999997,2.0098399999999996,1.9744399999999998,2.0193499999999998,1.9662499999999996
2013.09.05,00:00,1.97573,1.9897799999999999,1.9706299999999999,1.9767,73696,1.9808000000000001,1.9916800000000001,1.9647700000000003,2.00771,1.9538900000000003,2.0185899999999997,1.9378600000000006
2013.09.06,00:00,1.97613,1.9770299999999998,1.94793,1.9532,59820,1.9790366666666666,1.9874433333333332,1.9682933333333332,1.9981866666666666,1.9598866666666666,2.006593333333333,1.9491433333333332
2013.09.09,00:00,1.9502599999999999,1.9648900000000002,1.9499900000000001,1.9569299999999998,58043,1.9593866666666664,1.9708433333333328,1.941743333333333,1.9884866666666663,1.9302866666666665,1.9999433333333327,1.912643333333333
2013.09.10,00:00,1.9569299999999998,1.9594900000000002,1.94613,1.94983,64214,1.95727,1.96455,1.9496499999999999,1.9721700000000002,1.94237,1.9794500000000002,1.9347499999999997
2013.09.11,00:00,1.94975,1.96245,1.9489400000000001,1.9564099999999998,69350,1.9518166666666665,1.9575033333333332,1.944143333333333,1.9651766666666668,1.9384566666666663,1.9708633333333334,1.9307833333333326
2013.09.12,00:00,1.95009,1.95009,1.93772,1.94133,76330,1.9559333333333333,1.9629266666666665,1.9494166666666666,1.9694433333333332,1.9424233333333334,1.9764366666666664,1.9359066666666667
2013.09.13,00:00,1.94176,1.95393,1.9395900000000001,1.9516,67041,1.9430466666666666,1.948373333333333,1.936003333333333,1.9554166666666666,1.9306766666666666,1.960743333333333,1.923633333333333
2013.09.16,00:00,1.9378,1.9490299999999998,1.93629,1.9447,64659,1.9483733333333333,1.9571566666666664,1.9428166666666666,1.962713333333333,1.9340333333333335,1.9714966666666662,1.9284766666666668
2013.09.17,00:00,1.9456200000000001,1.94803,1.9274099999999998,1.92993,59885,1.94334,1.95039,1.9376500000000003,1.9560799999999998,1.9306000000000003,1.9631299999999998,1.9249100000000006
2013.09.18,00:00,1.9303400000000002,1.94609,1.9225599999999998,1.92773,74925,1.9351233333333333,1.9428366666666668,1.9222166666666667,1.9557433333333334,1.9145033333333332,1.9634566666666668,1.9015966666666666
2013.09.19,00:00,1.92924,1.9371,1.90455,1.9133099999999998,84036,1.9321266666666663,1.9416933333333328,1.9181633333333326,1.9556566666666666,1.908596666666666,1.965223333333333,1.8946333333333323
2013.09.20,00:00,1.91336,1.91593,1.90841,1.91193,61503,1.9183199999999998,1.9320899999999996,1.8995399999999996,1.9508699999999999,1.8857699999999997,1.9646399999999997,1.8669899999999995
2013.09.23,00:00,1.9154900000000001,1.9184400000000001,1.91183,1.91543,61576,1.9120899999999998,1.9157699999999998,1.9082499999999998,1.9196099999999998,1.9045699999999999,1.9232899999999997,1.9007299999999998
2013.09.24,00:00,1.9146299999999998,1.9360700000000002,1.9146299999999998,1.93193,68373,1.9152333333333333,1.9186366666666668,1.9120266666666665,1.9218433333333336,1.9086233333333331,1.925246666666667,1.9054166666666663
2013.09.25,00:00,1.93133,1.95163,1.9312200000000002,1.9505299999999999,67518,1.9275433333333332,1.9404566666666665,1.9190166666666661,1.9489833333333335,1.9061033333333328,1.9618966666666668,1.8975766666666658
2013.09.26,00:00,1.9504299999999999,1.95104,1.93103,1.93403,63891,1.94446,1.9577,1.9372900000000002,1.96487,1.9240500000000003,1.9781099999999998,1.9168800000000004
2013.09.27,00:00,1.9334799999999999,1.95443,1.93288,1.94839,67423,1.9387,1.9463700000000002,1.92636,1.9587100000000002,1.91869,1.9663800000000002,1.90635
2013.09.30,00:00,1.94956,1.95833,1.93839,1.94923,71067,1.9452333333333334,1.9575866666666668,1.9360366666666669,1.9667833333333333,1.9236833333333334,1.9791366666666668,1.914486666666667
2013.10.01,00:00,1.95035,1.96538,1.94713,1.9559,81396,1.94865,1.95891,1.93897,1.9685899999999998,1.9287100000000001,1.9788499999999998,1.9190300000000002
2013.10.02,00:00,1.95602,1.97393,1.9465400000000002,1.9466299999999999,81364,1.9561366666666666,1.9651433333333332,1.9468933333333334,1.9743866666666665,1.9378866666666668,1.9833933333333331,1.9286433333333335
2013.10.03,00:00,1.9462599999999999,1.9600799999999998,1.94413,1.94723,74139,1.9557,1.9648599999999998,1.93747,1.9830899999999998,1.9283100000000002,1.9922499999999996,1.9100800000000002
2013.10.04,00:00,1.94823,1.9508299999999998,1.92219,1.9234900000000001,68821,1.95048,1.95683,1.9408800000000002,1.96643,1.93453,1.97278,1.9249300000000003
2013.10.07,00:00,1.9254200000000001,1.9446299999999999,1.92419,1.9372599999999998,59277,1.93217,1.9421499999999998,1.91351,1.9608099999999997,1.9035300000000002,1.9707899999999996,1.8848700000000003
2013.10.08,00:00,1.9364400000000002,1.94423,1.92943,1.9387299999999998,68907,1.93536,1.9465299999999999,1.92609,1.9557999999999998,1.9149200000000002,1.9669699999999997,1.9056500000000003
2013.10.09,00:00,1.93943,1.94313,1.9144700000000001,1.92048,77610,1.9374633333333333,1.9454966666666667,1.9306966666666667,1.9522633333333332,1.9226633333333334,1.9602966666666666,1.9158966666666668
2013.10.10,00:00,1.9207299999999998,1.9347299999999998,1.91865,1.92713,72331,1.9260266666666668,1.9375833333333334,1.9089233333333335,1.9546866666666667,1.8973666666666669,1.9662433333333333,1.8802633333333336
2013.10.11,00:00,1.92705,1.93165,1.9105,1.9161299999999999,73400,1.9268366666666665,1.935023333333333,1.9189433333333332,1.9429166666666664,1.9107566666666667,1.951103333333333,1.9028633333333334
2013.10.14,00:00,1.92091,1.92133,1.90665,1.9114900000000001,55831,1.9194266666666666,1.9283533333333331,1.9072033333333331,1.9405766666666666,1.8982766666666666,1.9495033333333331,1.8860533333333331
2013.10.15,00:00,1.9120700000000002,1.91418,1.8970099999999999,1.90825,80850,1.9131566666666668,1.9196633333333337,1.9049833333333337,1.9278366666666669,1.8984766666666668,1.9343433333333337,1.8903033333333337
2013.10.16,00:00,1.90779,1.9099,1.8867200000000002,1.8923400000000001,80070,1.90648,1.91595,1.89878,1.92365,1.8893099999999998,1.9331200000000002,1.8816099999999998
2013.10.17,00:00,1.89265,1.90533,1.88945,1.9044599999999998,86297,1.89632,1.9059199999999998,1.88274,1.9194999999999998,1.8731400000000002,1.9290999999999996,1.8595600000000003
2013.10.18,00:00,1.90425,1.9125,1.8977700000000002,1.9008200000000002,68158,1.8997466666666665,1.9100433333333329,1.894163333333333,1.9156266666666664,1.8838666666666666,1.9259233333333328,1.878283333333333
2013.10.21,00:00,1.9031200000000001,1.91287,1.9003900000000002,1.9089599999999998,58683,1.9036966666666668,1.9096233333333335,1.8948933333333335,1.9184266666666667,1.888966666666667,1.9243533333333334,1.8801633333333336
2013.10.22,00:00,1.90945,1.9115799999999998,1.89695,1.9063400000000001,69122,1.9074066666666667,1.9144233333333331,1.9019433333333333,1.9198866666666665,1.8949266666666669,1.926903333333333,1.8894633333333335
2013.10.23,00:00,1.90625,1.93265,1.90481,1.9250200000000002,93925,1.9049566666666664,1.912963333333333,1.898333333333333,1.9195866666666663,1.8903266666666665,1.9275933333333328,1.883703333333333
2013.10.24,00:00,1.92377,1.94291,1.91724,1.9383400000000002,89512,1.9208266666666667,1.9368433333333335,1.9090033333333334,1.9486666666666668,1.8929866666666666,1.9646833333333336,1.8811633333333333
2013.10.25,00:00,1.93825,1.9553900000000002,1.9368900000000002,1.9514099999999999,83708,1.93283,1.94842,1.9227500000000002,1.9585,1.9071600000000002,1.97409,1.8970800000000003
2013.10.28,00:00,1.95123,1.9529299999999998,1.94215,1.9442,66948,1.9478966666666668,1.9589033333333334,1.9404033333333335,1.9663966666666668,1.9293966666666669,1.9774033333333334,1.9219033333333335
2013.10.29,00:00,1.9442,1.9497799999999998,1.93913,1.9424700000000001,93461,1.9464266666666667,1.9507033333333335,1.9399233333333337,1.9572066666666665,1.935646666666667,1.9614833333333332,1.9291433333333339
2013.10.30,00:00,1.9424700000000001,1.95268,1.9364299999999999,1.9396400000000003,81912,1.9437933333333335,1.948456666666667,1.9378066666666671,1.9544433333333333,1.9331433333333337,1.9591066666666668,1.9271566666666673
2013.10.31,00:00,1.9396400000000003,1.9472,1.9305700000000001,1.9425599999999998,103734,1.9429166666666664,1.949403333333333,1.9331533333333328,1.9591666666666665,1.9266666666666663,1.965653333333333,1.9169033333333327
2013.11.01,00:00,1.9425599999999998,1.9441,1.9247599999999998,1.92642,79617,1.94011,1.9496499999999999,1.93302,1.95674,1.92348,1.9662799999999998,1.91639
2013.11.04,00:00,1.92796,1.9302700000000002,1.91955,1.92677,57331,1.93176,1.93876,1.91942,1.9511,1.9124199999999998,1.9581000000000002,1.9000799999999998
2013.11.05,00:00,1.9264700000000001,1.9363599999999999,1.9168900000000002,1.9176799999999998,81753,1.9255300000000002,1.9315100000000003,1.9207900000000002,1.9362500000000002,1.9148100000000001,1.9422300000000003,1.9100700000000002
2013.11.06,00:00,1.91698,1.92188,1.9126400000000001,1.9186,67707,1.9236433333333334,1.9303966666666665,1.9109266666666669,1.943113333333333,1.9041733333333337,1.9498666666666662,1.8914566666666672
2013.11.07,00:00,1.9185299999999998,1.9373799999999999,1.9105400000000001,1.9329900000000002,89160,1.917706666666667,1.9227733333333337,1.9135333333333338,1.9269466666666668,1.908466666666667,1.9320133333333336,1.9042933333333338
2013.11.08,00:00,1.9332200000000002,1.94547,1.9235400000000002,1.9401400000000002,88308,1.92697,1.9434,1.9165600000000003,1.9538099999999998,1.9001300000000003,1.9702399999999998,1.8897200000000005
2013.11.11,00:00,1.9364599999999998,1.94245,1.9316799999999998,1.93662,60331,1.9363833333333336,1.9492266666666669,1.927296666666667,1.9583133333333334,1.9144533333333338,1.9711566666666667,1.9053666666666673
2013.11.12,00:00,1.93641,1.9453599999999998,1.92618,1.93372,81967,1.9369166666666668,1.9421533333333338,1.9313833333333337,1.947686666666667,1.9261466666666667,1.952923333333334,1.9206133333333335
2013.11.13,00:00,1.9336799999999998,1.94582,1.9284700000000001,1.9361,81731,1.9350866666666666,1.9439933333333332,1.9248133333333335,1.9542666666666664,1.9159066666666669,1.963173333333333,1.9056333333333337
2013.11.14,00:00,1.9366,1.9494200000000002,1.92085,1.94124,88905,1.9367966666666667,1.9451233333333333,1.9277733333333333,1.9541466666666667,1.9194466666666667,1.9624733333333333,1.9104233333333334
2013.11.15,00:00,1.9411200000000002,1.9421400000000002,1.93105,1.93192,59981,1.93717,1.9534900000000002,1.92492,1.9657400000000003,1.9085999999999999,1.9820600000000004,1.8963499999999998
2013.11.18,00:00,1.9292099999999999,1.9332799999999999,1.91792,1.9323,59484,1.9350366666666667,1.9390233333333335,1.9279333333333333,1.946126666666667,1.9239466666666665,1.9501133333333338,1.916843333333333
2013.11.19,00:00,1.9321400000000002,1.9385299999999999,1.9243400000000002,1.9246299999999998,71662,1.9278333333333333,1.9377466666666665,1.9223866666666667,1.943193333333333,1.9124733333333335,1.9531066666666663,1.9070266666666669
2013.11.20,00:00,1.92458,1.9501700000000002,1.9214,1.94595,84615,1.9291666666666665,1.9339933333333328,1.919803333333333,1.9433566666666662,1.9149766666666668,1.9481833333333325,1.9056133333333334
2013.11.21,00:00,1.9464400000000002,1.97574,1.94495,1.97358,82971,1.9391733333333334,1.9569466666666668,1.9281766666666666,1.9679433333333336,1.9104033333333332,1.985716666666667,1.8994066666666665
