2014.09.11,03:00,1.97582,1.97646,1.97283,1.97443,2424
2014.09.11,04:00,1.97445,1.97571,1.97092,1.97349,5346
2014.09.11,05:00,1.97352,1.97572,1.97339,1.97526,2836
2014.09.11,06:00,1.97524,1.97716,1.97478,1.97693,1661
2014.09.11,07:00,1.97691,1.97863,1.97650,1.97795,2002
2014.09.11,08:00,1.97797,1.97972,1.97735,1.97944,2689
2014.09.11,09:00,1.97955,1.98324,1.97788,1.98239,4742
2014.09.11,10:00,1.98236,1.98290,1.98003,1.98287,4409
2014.09.11,11:00,1.98282,1.98697,1.98270,1.98634,5067
2014.09.11,12:00,1.98636,1.98784,1.98446,1.98614,5194
2014.09.11,13:00,1.98612,1.98878,1.98511,1.98743,5464
2014.09.11,14:00,1.98745,1.98812,1.98453,1.98581,4125
2014.09.11,15:00,1.98578,1.98704,1.98054,1.98119,7926
2014.09.11,16:00,1.98122,1.98344,1.98039,1.98171,8354
2014.09.11,17:00,1.98168,1.98491,1.98009,1.98276,10497
2014.09.11,18:00,1.98286,1.98362,1.98065,1.98162,5225
2014.09.11,19:00,1.98166,1.98380,1.98080,1.98249,2491
2014.09.11,20:00,1.98249,1.98510,1.98235,1.98490,3257
2014.09.11,21:00,1.98491,1.98658,1.98413,1.98443,2980
2014.09.11,22:00,1.98439,1.98618,1.98344,1.98416,2578
2014.09.11,23:00,1.98419,1.98751,1.98274,1.98510,3237
2014.09.12,00:00,1.98500,1.98865,1.98296,1.98782,1279
2014.09.12,01:00,1.98781,1.98781,1.98300,1.98303,2477
2014.09.12,02:00,1.98303,1.98563,1.98273,1.98563,1342
2014.09.12,03:00,1.98559,1.98765,1.98432,1.98718,2820
2014.09.12,04:00,1.98720,1.98933,1.98617,1.98831,2564
2014.09.12,05:00,1.98831,1.98872,1.98673,1.98753,1782
2014.09.12,06:00,1.98750,1.98926,1.98669,1.98741,1674
2014.09.12,07:00,1.98748,1.98935,1.98665,1.98676,2180
2014.09.12,08:00,1.98681,1.98822,1.98392,1.98417,1853
2014.09.12,09:00,1.98413,1.98533,1.98283,1.98479,3379
2014.09.12,10:00,1.98489,1.98679,1.98348,1.98464,3011
2014.09.12,11:00,1.98461,1.98833,1.98443,1.98800,3825
2014.09.12,12:00,1.98794,1.98998,1.98683,1.98719,3646
2014.09.12,13:00,1.98723,1.98928,1.98665,1.98777,3140
2014.09.12,14:00,1.98775,1.98860,1.98375,1.98628,5026
2014.09.12,15:00,1.98626,1.98786,1.98454,1.98729,6012
2014.09.12,16:00,1.98731,1.99164,1.98704,1.99034,6478
2014.09.12,17:00,1.99031,1.99099,1.98865,1.98985,6418
2014.09.12,18:00,1.98993,1.99184,1.98869,1.99137,4074
2014.09.12,19:00,1.99137,1.99285,1.99058,1.99191,2983
2014.09.12,20:00,1.99189,1.99454,1.99090,1.99425,2812
2014.09.12,21:00,1.99423,1.99516,1.99313,1.99505,2123
